card_id,customer_id,card_brand,card_type,card_number_last_4,card_number_hash,cardholder_name,expiry_month,expiry_year,is_default,card_status,issued_date,created_at
CARD_00000712,CUST_000434,American Express,Credit,2294,hash_6704102601132294,Richard Wu,3,2027,True,Blocked,2025-03-03,2026-03-10 09:14:46.167216
CARD_00000713,CUST_000434,Visa,Business,7509,hash_2310210018487509,Richard Wu,5,2028,False,Active,2024-08-29,2026-03-10 09:14:46.167958
CARD_00000714,CUST_000434,Discover,Business,1541,hash_7761434983771541,Richard Wu,12,2026,False,Expired,2023-11-24,2026-03-10 09:14:46.168727
CARD_00000715,CUST_000435,American Express,Credit,1330,hash_8904671313551330,Deborah Hall,2,2030,True,Active,2023-03-06,2026-03-10 09:14:46.169491
CARD_00000716,CUST_000436,Mastercard,Credit,3681,hash_7525659502633681,Samantha Roberts,9,2027,True,Active,2024-01-16,2026-03-10 09:14:46.170301
CARD_00000717,CUST_000436,American Express,Debit,1298,hash_5716511332761298,Samantha Roberts,5,2026,False,Active,2023-03-24,2026-03-10 09:14:46.172414
CARD_00000718,CUST_000437,Mastercard,Credit,6529,hash_7631838464156529,Kristin Yoder,8,2027,True,Active,2024-02-27,2026-03-10 09:14:46.173261
CARD_00000719,CUST_000438,Discover,Credit,3164,hash_6641466305243164,Scott Love,7,2025,True,Active,2025-01-11,2026-03-10 09:14:46.174074
CARD_00000720,CUST_000439,Discover,Credit,4487,hash_3447336455594487,David Hardy,4,2031,True,Expired,2025-04-01,2026-03-10 09:14:46.174903
CARD_00000721,CUST_000440,Visa,Business,2239,hash_3959482156402239,Jennifer Lewis,6,2029,True,Active,2025-08-22,2026-03-10 09:14:46.175702
CARD_00000722,CUST_000441,Discover,Business,5224,hash_7728729424835224,Lisa Wyatt,8,2030,True,Expired,2022-11-04,2026-03-10 09:14:46.176528
CARD_00000723,CUST_000441,Discover,Debit,0722,hash_7299191865670722,Lisa Wyatt,6,2028,False,Active,2024-12-07,2026-03-10 09:14:46.177272
CARD_00000724,CUST_000442,American Express,Credit,0750,hash_0003532775890750,David Mcdaniel,4,2029,True,Blocked,2023-12-04,2026-03-10 09:14:46.178082
CARD_00000725,CUST_000443,American Express,Credit,4845,hash_9837239358504845,Matthew Herrera,3,2026,True,Blocked,2022-12-02,2026-03-10 09:14:46.178853
CARD_00000726,CUST_000443,Mastercard,Credit,3704,hash_3498764889913704,Matthew Herrera,8,2026,False,Active,2025-09-14,2026-03-10 09:14:46.179605
CARD_00000727,CUST_000444,Discover,Business,1226,hash_8674031228931226,Kimberly Silva,8,2029,True,Expired,2024-10-31,2026-03-10 09:14:46.180395
CARD_00000728,CUST_000445,Mastercard,Debit,2577,hash_5097041584312577,Scott Griffith,5,2029,True,Expired,2025-04-05,2026-03-10 09:14:46.181174
CARD_00000729,CUST_000445,Discover,Business,8138,hash_2650355259588138,Scott Griffith,4,2026,False,Active,2023-06-13,2026-03-10 09:14:46.181909
CARD_00000730,CUST_000445,Visa,Credit,9950,hash_8970912127569950,Scott Griffith,11,2027,False,Blocked,2025-01-04,2026-03-10 09:14:46.182661
CARD_00000731,CUST_000446,American Express,Business,0917,hash_9884388242910917,Steven Smith,11,2027,True,Active,2025-06-08,2026-03-10 09:14:46.183417
CARD_00000732,CUST_000446,Discover,Debit,0900,hash_8212174247650900,Steven Smith,10,2030,False,Blocked,2022-12-14,2026-03-10 09:14:46.184183
CARD_00000733,CUST_000447,Visa,Credit,7170,hash_8032644304397170,Brittany Oneill,4,2027,True,Expired,2022-05-15,2026-03-10 09:14:46.184970
CARD_00000734,CUST_000448,Visa,Debit,5511,hash_3723060160255511,Sean Warner,6,2026,True,Expired,2024-01-09,2026-03-10 09:14:46.185757
CARD_00000735,CUST_000448,Visa,Debit,2115,hash_7954363440022115,Sean Warner,1,2030,False,Expired,2023-10-16,2026-03-10 09:14:46.187047
CARD_00000736,CUST_000449,Mastercard,Business,9756,hash_2506329807049756,Kari Pope,11,2029,True,Active,2022-07-06,2026-03-10 09:14:46.189347
CARD_00000737,CUST_000450,Discover,Credit,5956,hash_7163042364305956,Gina Cervantes,1,2030,True,Blocked,2023-08-12,2026-03-10 09:14:46.190169
CARD_00000738,CUST_000450,American Express,Credit,2129,hash_9513539625322129,Gina Cervantes,1,2031,False,Blocked,2025-01-03,2026-03-10 09:14:46.191066
CARD_00000739,CUST_000451,Visa,Credit,5606,hash_7040641060255606,Jason Williams,2,2030,True,Expired,2023-04-16,2026-03-10 09:14:46.193474
CARD_00000740,CUST_000452,American Express,Debit,9403,hash_7737442688009403,Ashley Alexander,12,2025,True,Active,2024-11-02,2026-03-10 09:14:46.194348
CARD_00000741,CUST_000452,Discover,Debit,2009,hash_3718810998172009,Ashley Alexander,2,2031,False,Blocked,2024-05-17,2026-03-10 09:14:46.195128
CARD_00000742,CUST_000453,Mastercard,Debit,6487,hash_3102394469786487,Elizabeth Williams,10,2025,True,Blocked,2022-04-21,2026-03-10 09:14:46.195958
CARD_00000743,CUST_000454,American Express,Business,1632,hash_8998922555441632,Mary Bennett,8,2028,True,Blocked,2024-12-08,2026-03-10 09:14:46.196773
CARD_00000744,CUST_000454,Discover,Credit,8885,hash_7086157459758885,Mary Bennett,12,2031,False,Active,2025-01-11,2026-03-10 09:14:46.197602
CARD_00000745,CUST_000455,Mastercard,Debit,3584,hash_7355406970963584,Randall Hernandez,8,2029,True,Active,2024-07-13,2026-03-10 09:14:46.198408
CARD_00000746,CUST_000455,American Express,Debit,4832,hash_6626008545504832,Randall Hernandez,1,2030,False,Active,2023-08-19,2026-03-10 09:14:46.199211
CARD_00000747,CUST_000456,American Express,Debit,5203,hash_5785631883295203,Karen Simpson,1,2026,True,Blocked,2022-08-07,2026-03-10 09:14:46.200004
CARD_00000748,CUST_000456,American Express,Credit,5289,hash_3986123397995289,Karen Simpson,8,2025,False,Active,2023-01-06,2026-03-10 09:14:46.200785
CARD_00000749,CUST_000457,Visa,Business,1519,hash_4882653491631519,Courtney Valentine,2,2031,True,Active,2023-01-22,2026-03-10 09:14:46.201595
CARD_00000750,CUST_000457,Discover,Credit,0363,hash_4056086024310363,Courtney Valentine,9,2030,False,Blocked,2025-04-07,2026-03-10 09:14:46.202430
CARD_00000751,CUST_000458,American Express,Credit,6348,hash_8159497255926348,Jeremy Carlson,6,2026,True,Blocked,2022-08-23,2026-03-10 09:14:46.203226
CARD_00000752,CUST_000458,Mastercard,Business,7913,hash_7894157407807913,Jeremy Carlson,2,2026,False,Blocked,2023-02-19,2026-03-10 09:14:46.203982
CARD_00000753,CUST_000459,Discover,Debit,1877,hash_9292155063271877,Amanda Johnson,3,2029,True,Active,2024-12-21,2026-03-10 09:14:46.205632
CARD_00000754,CUST_000460,Discover,Debit,7093,hash_4090522600927093,Gregory Phillips,9,2030,True,Active,2024-06-23,2026-03-10 09:14:46.206874
CARD_00000755,CUST_000460,Mastercard,Debit,6649,hash_6692180631176649,Gregory Phillips,8,2030,False,Expired,2025-06-03,2026-03-10 09:14:46.207649
CARD_00000756,CUST_000461,American Express,Credit,9860,hash_5356276056319860,Victoria Anderson,8,2031,True,Active,2025-10-22,2026-03-10 09:14:46.208498
CARD_00000757,CUST_000461,Visa,Credit,7762,hash_5951957533857762,Victoria Anderson,10,2025,False,Active,2022-05-11,2026-03-10 09:14:46.209278
CARD_00000758,CUST_000462,Discover,Debit,6455,hash_1916278754226455,Gregory Anderson,9,2025,True,Expired,2022-05-16,2026-03-10 09:14:46.210092
CARD_00000759,CUST_000462,American Express,Credit,1022,hash_4550258550831022,Gregory Anderson,5,2025,False,Active,2023-05-07,2026-03-10 09:14:46.210873
CARD_00000760,CUST_000462,Mastercard,Business,8889,hash_3506962356398889,Gregory Anderson,6,2026,False,Blocked,2024-08-17,2026-03-10 09:14:46.211628
CARD_00000761,CUST_000463,Mastercard,Business,0372,hash_5104799198720372,Diana Brown,10,2028,True,Blocked,2024-06-17,2026-03-10 09:14:46.212424
CARD_00000762,CUST_000464,American Express,Business,0820,hash_1918917700310820,Michael Jackson,2,2029,True,Expired,2025-10-23,2026-03-10 09:14:46.213239
CARD_00000763,CUST_000465,American Express,Business,1738,hash_0563776155651738,Mary Garcia,8,2030,True,Active,2025-10-21,2026-03-10 09:14:46.214033
CARD_00000764,CUST_000466,Visa,Credit,9135,hash_5222917879269135,Zachary Robertson,11,2029,True,Active,2023-02-21,2026-03-10 09:14:46.214815
CARD_00000765,CUST_000466,Discover,Credit,2699,hash_3437720511272699,Zachary Robertson,9,2029,False,Active,2025-03-08,2026-03-10 09:14:46.215568
CARD_00000766,CUST_000467,Mastercard,Credit,4430,hash_8875505331344430,Debra Davidson,10,2027,True,Active,2025-10-29,2026-03-10 09:14:46.216358
CARD_00000767,CUST_000468,Visa,Business,2175,hash_8988993925282175,Charles Stein,8,2031,True,Active,2022-11-08,2026-03-10 09:14:46.217145
CARD_00000768,CUST_000468,Mastercard,Business,5788,hash_7900978954185788,Charles Stein,8,2028,False,Expired,2022-06-17,2026-03-10 09:14:46.217917
CARD_00000769,CUST_000468,Visa,Credit,6171,hash_2103114308346171,Charles Stein,11,2026,False,Blocked,2025-09-02,2026-03-10 09:14:46.218673
CARD_00000770,CUST_000469,Mastercard,Debit,0798,hash_3375976931810798,Amber Grant,1,2031,True,Expired,2024-12-01,2026-03-10 09:14:46.219445
CARD_00000771,CUST_000469,Visa,Business,1665,hash_4011995039411665,Amber Grant,1,2028,False,Active,2022-07-18,2026-03-10 09:14:46.220223
CARD_00000772,CUST_000469,American Express,Credit,8106,hash_9017689336098106,Amber Grant,6,2028,False,Blocked,2022-12-09,2026-03-10 09:14:46.222600
CARD_00000773,CUST_000470,Discover,Business,8244,hash_3400454184498244,Kristen Ward,2,2027,True,Active,2025-10-21,2026-03-10 09:14:46.224052
CARD_00000774,CUST_000471,American Express,Debit,0715,hash_9198957874450715,Ryan Wagner,9,2029,True,Active,2022-10-31,2026-03-10 09:14:46.224855
CARD_00000775,CUST_000472,Visa,Business,1656,hash_8577641994661656,Adam Jones,11,2028,True,Active,2022-08-03,2026-03-10 09:14:46.225687
CARD_00000776,CUST_000473,Mastercard,Debit,7048,hash_2470113818697048,Natalie Berry,12,2028,True,Active,2025-09-17,2026-03-10 09:14:46.226486
CARD_00000777,CUST_000474,Visa,Credit,1846,hash_7215202528641846,Jason Keith,9,2028,True,Blocked,2022-12-03,2026-03-10 09:14:46.227298
CARD_00000778,CUST_000474,Mastercard,Business,1156,hash_5174217687311156,Jason Keith,12,2030,False,Active,2025-07-06,2026-03-10 09:14:46.228046
CARD_00000779,CUST_000474,Mastercard,Business,5986,hash_3468172893295986,Jason Keith,4,2027,False,Blocked,2022-07-06,2026-03-10 09:14:46.228828
CARD_00000780,CUST_000475,American Express,Credit,1985,hash_8389464014561985,Matthew Griffin,2,2026,True,Active,2023-10-09,2026-03-10 09:14:46.229616
CARD_00000781,CUST_000476,American Express,Debit,5864,hash_3460221740105864,Wendy Ford,12,2029,True,Blocked,2025-05-16,2026-03-10 09:14:46.230419
CARD_00000782,CUST_000477,Discover,Business,2626,hash_5496601673592626,Rebecca Reed,12,2027,True,Active,2023-06-12,2026-03-10 09:14:46.231207
CARD_00000783,CUST_000477,Mastercard,Debit,8865,hash_1537131110318865,Rebecca Reed,12,2027,False,Active,2024-05-12,2026-03-10 09:14:46.231959
CARD_00000784,CUST_000478,Mastercard,Business,0204,hash_5523925077850204,Brandon Carr,3,2030,True,Active,2025-01-02,2026-03-10 09:14:46.232759
CARD_00000785,CUST_000479,American Express,Business,8093,hash_7214037043568093,Wendy Mason,6,2026,True,Active,2026-01-24,2026-03-10 09:14:46.233566
CARD_00000786,CUST_000479,Mastercard,Debit,9945,hash_7777582547339945,Wendy Mason,11,2028,False,Active,2025-12-11,2026-03-10 09:14:46.234304
CARD_00000787,CUST_000479,Mastercard,Debit,6605,hash_2107490873796605,Wendy Mason,4,2030,False,Active,2022-08-31,2026-03-10 09:14:46.235065
CARD_00000788,CUST_000480,Mastercard,Credit,1599,hash_1968474668201599,Jonathan Perkins,12,2029,True,Active,2025-03-18,2026-03-10 09:14:46.235866
CARD_00000789,CUST_000480,Visa,Debit,7798,hash_9101261416977798,Jonathan Perkins,1,2028,False,Active,2023-10-09,2026-03-10 09:14:46.236629
CARD_00000790,CUST_000480,American Express,Debit,6587,hash_1504434056716587,Jonathan Perkins,11,2030,False,Expired,2024-06-23,2026-03-10 09:14:46.237602
CARD_00000791,CUST_000481,American Express,Credit,4878,hash_5731190453344878,Angela Hendrix,3,2030,True,Active,2022-11-03,2026-03-10 09:14:46.239073
CARD_00000792,CUST_000482,Visa,Business,7111,hash_3711640669537111,Adam Lopez,3,2030,True,Active,2025-11-20,2026-03-10 09:14:46.241634
CARD_00000793,CUST_000483,Visa,Business,7954,hash_1029606481087954,Charlotte Moore,8,2030,True,Expired,2024-01-15,2026-03-10 09:14:46.242485
CARD_00000794,CUST_000484,Mastercard,Debit,2259,hash_3192010732012259,Robert Ashley,8,2030,True,Active,2024-07-01,2026-03-10 09:14:46.243317
CARD_00000795,CUST_000484,Mastercard,Business,6135,hash_0684040983816135,Robert Ashley,2,2026,False,Expired,2023-12-18,2026-03-10 09:14:46.244094
CARD_00000796,CUST_000485,Discover,Debit,9392,hash_5894597212859392,Rebecca Davis,2,2031,True,Blocked,2024-06-19,2026-03-10 09:14:46.244911
CARD_00000797,CUST_000486,American Express,Business,0968,hash_4712563068000968,Mckenzie Solomon,3,2025,True,Active,2024-04-23,2026-03-10 09:14:46.245728
CARD_00000798,CUST_000487,Visa,Credit,9846,hash_6264974286469846,Nicole Wilson,11,2025,True,Active,2023-11-23,2026-03-10 09:14:46.246553
CARD_00000799,CUST_000488,Visa,Credit,7055,hash_3247976749957055,Stacy Johnson,11,2029,True,Active,2023-06-15,2026-03-10 09:14:46.247395
CARD_00000800,CUST_000488,Visa,Debit,5893,hash_9752256749505893,Stacy Johnson,10,2029,False,Active,2025-12-27,2026-03-10 09:14:46.248162
CARD_00000801,CUST_000489,American Express,Credit,7218,hash_3102691814797218,Andrew Wolfe,3,2026,True,Active,2022-03-23,2026-03-10 09:14:46.248993
CARD_00000802,CUST_000489,Mastercard,Debit,4510,hash_5630284530444510,Andrew Wolfe,2,2029,False,Expired,2022-08-18,2026-03-10 09:14:46.249790
CARD_00000803,CUST_000490,American Express,Credit,7838,hash_4596861586127838,Kevin Stewart,2,2029,True,Active,2025-06-08,2026-03-10 09:14:46.250609
CARD_00000804,CUST_000491,Visa,Credit,7082,hash_0416716302047082,Heather Jenkins,5,2025,True,Active,2024-08-31,2026-03-10 09:14:46.251433
CARD_00000805,CUST_000491,American Express,Debit,5441,hash_7603897309325441,Heather Jenkins,12,2027,False,Active,2022-08-27,2026-03-10 09:14:46.252209
CARD_00000806,CUST_000491,American Express,Business,7168,hash_3182995092747168,Heather Jenkins,7,2027,False,Active,2024-06-11,2026-03-10 09:14:46.252966
CARD_00000807,CUST_000492,American Express,Debit,9759,hash_2452342341989759,Cameron Lopez,11,2027,True,Active,2023-07-30,2026-03-10 09:14:46.253817
CARD_00000808,CUST_000493,Mastercard,Credit,6679,hash_5682149058986679,Jeremy Gilbert,2,2030,True,Expired,2023-04-21,2026-03-10 09:14:46.255938
CARD_00000809,CUST_000494,Visa,Credit,2998,hash_2599602092482998,Alexis Martinez,1,2030,True,Active,2024-07-21,2026-03-10 09:14:46.258256
CARD_00000810,CUST_000495,Visa,Credit,3064,hash_1408998582353064,Gregory Mullen,8,2025,True,Active,2024-06-21,2026-03-10 09:14:46.260622
CARD_00000811,CUST_000496,Visa,Business,3671,hash_5448071659123671,Jermaine Clayton,8,2027,True,Active,2022-06-08,2026-03-10 09:14:46.262518
CARD_00000812,CUST_000496,Discover,Business,3213,hash_5741471033823213,Jermaine Clayton,8,2025,False,Active,2023-11-05,2026-03-10 09:14:46.264352
CARD_00000813,CUST_000497,Discover,Debit,7081,hash_9530047016727081,Elizabeth Jones,2,2028,True,Active,2023-07-03,2026-03-10 09:14:46.266103
CARD_00000814,CUST_000498,American Express,Credit,0525,hash_6412924437550525,Deborah Fisher,10,2029,True,Active,2023-06-27,2026-03-10 09:14:46.268262
CARD_00000815,CUST_000498,Mastercard,Credit,3505,hash_0243637698043505,Deborah Fisher,1,2030,False,Active,2025-05-18,2026-03-10 09:14:46.269903
CARD_00000816,CUST_000499,Discover,Business,8524,hash_5557325315948524,Tammy Marshall,10,2025,True,Active,2022-10-03,2026-03-10 09:14:46.271250
CARD_00000817,CUST_000499,Mastercard,Business,9203,hash_8279863982219203,Tammy Marshall,8,2029,False,Active,2025-09-30,2026-03-10 09:14:46.272087
CARD_00000818,CUST_000500,Visa,Business,5289,hash_1208947476365289,Ashley James,9,2030,True,Active,2025-09-29,2026-03-10 09:14:46.272981
CARD_00000819,CUST_000500,Visa,Debit,6330,hash_6337589663276330,Ashley James,11,2031,False,Active,2025-01-19,2026-03-10 09:14:46.273813
CARD_00000820,CUST_000500,Discover,Debit,3286,hash_3220307056913286,Ashley James,2,2027,False,Active,2022-03-11,2026-03-10 09:14:46.274655
