customer_id,first_name,last_name,email,phone,date_of_birth,address,city,state,zip_code,country,customer_segment,account_status,account_open_date,created_at
CUST_000475,Matthew,Griffin,tmcintosh@example.org,(257)295-5156x2392,1981-12-28,"USNV Rodriguez, FPO AA 82937",Jessicaville,Iowa,13572,US,Basic,Active,2021-11-22,2026-03-10 09:14:45.483289
CUST_000476,Wendy,Ford,rdavis@example.org,(854)776-0220,2007-10-02,"120 Elizabeth Falls Suite 595, North Ericchester, WV 92203",North Luismouth,Indiana,94803,US,Premium,Active,2022-09-28,2026-03-10 09:14:45.483607
CUST_000477,Rebecca,Reed,scott95@example.org,740.771.7327x980,1989-01-02,"100 Roberts Springs, West Kendra, AL 27143",North Joshuaberg,Arizona,28617,US,Standard,Active,2024-10-30,2026-03-10 09:14:45.483935
CUST_000478,Brandon,Carr,caleb84@example.net,+1-713-459-9285x535,1948-04-18,"06799 Dawn Locks, Hahnside, AR 10159",Lovefort,Kentucky,06279,US,Basic,Active,2023-03-29,2026-03-10 09:14:45.484258
CUST_000479,Wendy,Mason,jenniferhuber@example.net,894.949.5300,1976-05-21,"5032 Poole Cliffs, Lewisfurt, MD 33937",South Isaiah,Connecticut,60712,US,Basic,Active,2025-10-03,2026-03-10 09:14:45.484624
CUST_000480,Jonathan,Perkins,dorisarmstrong@example.org,234.851.1009,2002-04-11,"08868 Sanchez Drive Apt. 166, Robinsonberg, RI 01352",Peggymouth,New Jersey,44289,US,Standard,Active,2025-12-20,2026-03-10 09:14:45.485010
CUST_000481,Angela,Hendrix,kmorris@example.org,529-596-4260,1973-09-15,"27558 Chris Mountain, Wuberg, AL 58817",North Laurieburgh,Iowa,94046,US,Standard,Active,2025-11-14,2026-03-10 09:14:45.485354
CUST_000482,Adam,Lopez,coreypope@example.net,+1-321-358-1897x05916,1979-06-05,"8819 Carroll Mountain Suite 216, Lake Brentmouth, PW 31477",Nicholsborough,California,72261,US,Standard,Active,2024-05-18,2026-03-10 09:14:45.485731
CUST_000483,Charlotte,Moore,znolan@example.net,454-501-8227x200,1987-01-15,"322 Johnathan Harbors, Tonyview, SD 28212",Lake Michelle,West Virginia,14880,US,Basic,Active,2021-09-30,2026-03-10 09:14:45.486054
CUST_000484,Robert,Ashley,barbara30@example.net,(402)403-0423,1993-12-22,"13530 Wesley Mall Suite 064, Gonzalezton, MI 94249",Port Scott,New Jersey,47144,US,Basic,Active,2024-07-27,2026-03-10 09:14:45.486375
CUST_000485,Rebecca,Davis,davidjones@example.org,+1-529-316-1746x9029,1998-08-14,"841 Myers Drive, Port Mistyville, MT 64313",New Brianfurt,Oklahoma,48810,US,Standard,Inactive,2024-09-26,2026-03-10 09:14:45.486767
CUST_000486,Mckenzie,Solomon,cfinley@example.com,262.619.8655,1984-09-27,"0766 Gail Rapids Apt. 396, Alanfurt, GA 59957",East Meghan,Missouri,18155,US,Premium,Active,2024-11-15,2026-03-10 09:14:45.487493
CUST_000487,Nicole,Wilson,tanya43@example.com,+1-325-885-4218x80879,1955-03-24,"199 Baker Flats Suite 324, Dicksonburgh, FM 48425",West Amandabury,Kansas,34676,US,Premium,Inactive,2022-11-27,2026-03-10 09:14:45.488177
CUST_000488,Stacy,Johnson,chrismccarthy@example.com,+1-987-860-5457x69475,1985-02-13,"535 Samuel Port Suite 466, Riversland, NE 27845",Davidburgh,Michigan,37928,US,Basic,Inactive,2024-05-01,2026-03-10 09:14:45.488813
CUST_000489,Andrew,Wolfe,armstrongsara@example.net,681-952-6925x5966,1957-07-21,"74235 Joseph Lights, Port Justinview, SD 71864",East Laura,Hawaii,54955,US,Standard,Active,2022-03-05,2026-03-10 09:14:45.489190
CUST_000490,Kevin,Stewart,jason07@example.net,(337)331-0081x78522,1970-04-03,"84523 Ochoa Shoals Suite 268, Greenfort, AR 15237",Leeburgh,Tennessee,89198,US,Standard,Active,2021-05-26,2026-03-10 09:14:45.489556
CUST_000491,Heather,Jenkins,nancy23@example.com,372.696.6563x370,2007-03-08,"527 Angel Land, Debraton, AZ 03819",South Melissa,Idaho,96116,US,Premium,Active,2022-04-10,2026-03-10 09:14:45.489870
CUST_000492,Cameron,Lopez,mbates@example.org,(509)343-9136x81720,1958-09-02,"2862 Carolyn Ferry Suite 352, Tammystad, GU 86913",East Eddie,Georgia,84378,US,Premium,Inactive,2024-12-13,2026-03-10 09:14:45.490207
CUST_000493,Jeremy,Gilbert,aaroncox@example.com,001-935-832-3661x850,1951-06-04,"PSC 8708, Box 2697, APO AE 66779",Port Melissa,Missouri,05557,US,Standard,Inactive,2022-01-09,2026-03-10 09:14:45.490512
CUST_000494,Alexis,Martinez,pgarcia@example.net,688.821.7648,1977-09-30,"2233 Donald Estates Apt. 194, Wendystad, OH 88365",Lake Lisa,Utah,83251,US,Premium,Active,2022-10-02,2026-03-10 09:14:45.490847
CUST_000495,Gregory,Mullen,lbrown@example.net,935-606-3731x18046,1952-04-20,"5384 Denise Islands, North Pamela, CA 29304",Thompsonton,North Carolina,38095,US,Premium,Inactive,2024-07-31,2026-03-10 09:14:45.491188
CUST_000496,Jermaine,Clayton,ysandoval@example.org,647-305-5491x21516,1950-06-18,"6409 Barbara Lane Apt. 957, Howardburgh, AR 63043",Port Derrickview,Hawaii,57464,US,Premium,Active,2022-07-13,2026-03-10 09:14:45.491535
CUST_000497,Elizabeth,Jones,udavis@example.net,824-913-9369,1981-05-22,"0987 Charles Meadow Suite 731, East Samuel, MS 88968",South Susanshire,North Dakota,70593,US,Standard,Active,2025-03-24,2026-03-10 09:14:45.491857
CUST_000498,Deborah,Fisher,maryboyle@example.net,+1-794-431-9165x43089,1961-01-20,"19150 Tucker Lane, Victoriashire, SC 60282",Timothyton,Alabama,18887,US,Standard,Active,2024-10-06,2026-03-10 09:14:45.492215
CUST_000499,Tammy,Marshall,kyle67@example.com,697-797-4163x6560,1947-06-08,"5373 Brianna Lights, Annetteburgh, NH 58353",North Nicoleshire,Tennessee,47437,US,Standard,Active,2022-05-09,2026-03-10 09:14:45.492533
CUST_000500,Ashley,James,jamie59@example.com,001-602-555-1282x7636,1950-07-09,"989 Carr Keys Suite 663, Teresaview, VI 38794",West Jenna,California,40524,US,Basic,Inactive,2022-03-20,2026-03-10 09:14:45.492847
